wavelengths	intensities
488.00812	1675.11
488.03842	1601.15
488.0687	1420.27
488.099	1547.13
488.1293	1694.64
488.15958	1635.22
488.18988	1760.5
488.22018	1721.14
488.25049	1782.48
488.28079	1792.53
488.3111	1440.34
488.3414	895.455
488.3717	1161.65
488.40201	1803.8
488.43234	1902.47
488.46265	2095.5
488.49295	2409.95
488.52328	2043.31
488.55359	1775.61
488.58392	1857.17
488.61426	1839.61
488.64456	1629.1
488.6749	1827.24
488.70523	2078.85
488.73557	1889.03
488.7659	1771.37
488.79623	1603.18
488.82657	1302.3
488.8569	1333.82
488.88724	1337.42
488.9176	983.861
488.94794	1124.08
488.97827	1320.87
489.00864	1250.88
489.03897	1372.06
489.06934	1352.93
489.0997	1622.79
489.13004	1857.21
489.1604	1864.8
489.19077	1551.38
489.22113	1453.08
489.2515	1136.82
489.28186	1511.95
489.31223	1402.43
489.34259	1438.01
489.37296	1505.4
489.40335	1441.79
489.43372	1412.36
489.46411	1304.07
489.49448	1540.98
489.52487	1335.01
489.55524	1281.53
489.58563	1813.31
489.61603	1919.16
489.64639	2155.1
489.67679	2004.29
489.70718	1841.09
489.73758	1984.51
489.76797	2125.21
489.79837	2149.58
489.82877	1942.06
489.85919	1969.18
489.88959	1890.75
489.91998	1769.12
489.95041	1606.37
489.9808	1736.3
490.01123	2004.64
490.04163	1970.5
490.07205	2047.2
490.10248	2166.64
490.13287	2498.74
490.1633	2836.98
490.19373	2305.12
490.22415	1998.78
490.25458	1847.89
490.285	1740.36
490.31543	2026.44
490.34589	2324.73
490.37631	1947.39
490.40674	1979.73
490.43719	1920.94
490.46762	1807.72
490.49808	2422.01
490.5285	2453.23
490.55896	2699.13
490.58942	2239.1
490.61987	2042.32
490.6503	2050.81
490.68076	2177.7
490.71121	2422.75
490.74167	2605.4
490.77213	2801.66
490.80261	2983.23
490.83307	3252.44
490.86353	3515.53
490.89398	3176.61
490.92447	3001.27
490.95493	2855.11
490.98541	3117.37
491.0159	3004.76
491.04636	2806.96
491.07684	2623.98
491.10733	3250.92
491.13782	3703.3
491.16827	3754.66
491.19876	3894.13
491.22928	3815.4
491.25977	3135.87
491.29025	2904.53
491.32074	2824.14
491.35123	3034.03
491.38174	3341.59
491.41223	3253.24
491.44275	3181.42
491.47324	3083.02
491.50375	3249.12
491.53424	3336.11
491.56476	3269.29
491.59528	3527.85
491.62579	3648.77
491.65631	3389.59
491.68683	3416.13
491.71735	3418.65
491.74786	3157.76
491.77838	2890.69
491.8089	2821.61
491.83945	2869.27
491.86996	2983.4
491.90048	2929.39
491.93103	2892
491.96155	3204.63
491.9921	3289.88
492.02264	3454.9
492.05316	3856.25
492.08371	3947.03
492.11426	3895.55
492.14481	3794.09
492.17535	3438.6
492.2059	3383.85
492.23645	3529.25
492.267	3313.09
492.29758	3853.58
492.32813	4251.36
492.35867	3820.96
492.38925	3578.95
492.4198	3802.09
492.45038	3685.35
492.48093	3470.94
492.51151	3316.51
492.54208	3086.75
492.57266	3128.38
492.60324	3713.79
492.63382	3902.8
492.6644	3501.76
492.69498	3242.04
492.72556	3225.22
492.75613	2920.34
492.78671	2837.62
492.81732	3215.39
492.8479	3705.47
492.87848	3808.44
492.90909	3854.94
492.93967	4021.14
492.97028	4047.98
493.00089	4014.24
493.03146	3787.86
493.06207	4284.98
493.09268	4498.3
493.12329	3893.02
493.1539	3741.95
493.18451	4090.3
493.21512	4237.93
493.24576	4824.44
493.27637	4991.94
493.30698	4626.31
493.33762	4219.63
493.36823	4062.53
493.39883	4066.66
493.42947	3259.17
493.46011	3315.88
493.49072	3309.24
493.52136	3315.02
493.552	3486.34
493.58264	4042.5
493.61328	3911.34
493.64392	3527.63
493.67456	3702.91
493.7052	4247.85
493.73584	4479.79
493.76651	4233.44
493.79715	4552.39
493.82779	5718.73
493.85846	6211.17
493.8891	5144.57
493.91977	5023.71
493.95041	5270.55
493.98108	5136.35
494.01175	5260.16
494.04242	5026.39
494.07309	4065.49
494.10376	4859.5
494.13443	4538.57
494.1651	4279.26
494.19577	4262.78
494.22644	4492.33
494.25711	4832.83
494.28781	4409.64
494.31848	4657.22
494.34918	5076.54
494.37985	5008.93
494.41055	5281.59
494.44122	5423.6
494.47192	4845.88
494.50262	4960.25
494.53333	4856.48
494.56403	4657.85
494.59473	4477.04
494.62543	4780.02
494.65613	4895.56
494.68683	4702.47
494.71753	4450.3
494.74823	4074.69
494.77896	4236.3
494.80966	4473.39
494.84039	4796.39
494.87109	4417.31
494.90182	4138.05
494.93256	4156.2
494.96326	4264.16
494.99399	4513.11
495.02472	4667.31
495.05545	5750.46
495.08618	5565.24
495.11691	4927.98
495.14764	5000.87
495.17838	4638.5
495.20911	4989.23
495.23987	4856.33
495.2706	4877.66
495.30133	4895.4
495.33209	4291.28
495.36282	4345.81
495.39359	4095.82
495.42435	3745.12
495.45511	4185.21
495.48584	4385.46
495.5166	4583.28
495.54736	4586.35
495.57813	3941.4
495.60889	4187.38
495.63965	5172.02
495.67044	4319.9
495.7012	3443.89
495.73196	3854.75
495.76273	3960.23
495.79352	4167.79
495.82428	5024.44
495.85507	4868.63
495.88586	4684.54
495.91663	4694.84
495.94742	4367.32
495.97821	4889.09
496.009	5710.24
496.03979	5790.23
496.07059	5067.58
496.10138	4092.31
496.13217	3548.56
496.16296	2989.44
496.19376	3081.92
496.22458	3652.1
496.25537	3561.02
496.28619	3578.92
496.31699	4343.79
496.34781	4830.13
496.3786	4972.45
496.40942	4935.92
496.44025	4869.63
496.47107	4901.01
496.50186	4532.07
496.53268	3987.63
496.56351	4176.46
496.59436	4268.06
496.62518	3972.12
496.65601	3936.33
496.68683	3810.07
496.71765	3744.46
496.7485	3778.77
496.77933	3352.15
496.81018	3368.73
496.841	4051.32
496.87186	3957.45
496.90271	4473.28
496.93356	4660.64
496.96439	3784.34
496.99524	4473.14
497.02609	4258.14
497.05695	3660.93
497.0878	3557.69
497.11868	3280.92
497.14954	1598.01
497.18039	1757.25
497.21127	1898.75
497.24213	1991.15
497.27298	2056.05
497.30386	2140.59
497.33475	2209.81
497.3656	2298.02
497.39648	2207.59
497.42737	1889.82
497.45825	194.498
497.48914	352.309
497.52002	373.707
497.5509	408.781
497.58179	399.35
497.61267	469.086
497.64355	456.072
497.67444	334.428
497.70535	382.159
497.73624	421.923
497.76715	466.671
497.79803	435.377
497.82895	524.651
497.85986	534.002
497.89075	534.889
497.92166	514.268
497.95258	246.739
497.98349	285.539
498.0144	403.327
498.04532	417.313
498.07623	634.246
498.10715	690.017
498.13809	767.466
498.16901	704.667
498.19992	323.008
498.23087	509.815
498.26178	481.587
498.29272	502.857
498.32367	714.02
498.35458	660.607
498.38553	870.546
498.41647	808.598
498.44742	734.396
498.47836	584.619
498.50931	277.675
498.54025	367.561
498.5712	466.987
498.60214	605.008
498.63309	705.437
498.66406	546.349
498.69501	399.691
498.72598	666.227
498.75693	755.428
498.7879	1269.26
498.81885	941.244
498.84982	1490.24
498.8808	1128.73
498.91177	925.371
498.94275	699.105
498.97372	807.666
499.0047	1179.48
499.03568	999.589
499.06665	936.63
499.09763	1042.69
499.1286	930.575
499.15961	948.641
499.19058	1013.79
499.22159	1071.71
499.25256	1141.04
499.28357	1536.8
499.31458	1382.68
499.34555	1229.95
499.37656	1841.52
499.40756	1876.44
499.43857	1957.76
499.46957	2116.03
499.50058	2114.85
499.53159	2034.53
499.56259	2184.27
499.59363	2548.68
499.62463	3354.38
499.65564	3800.26
499.68668	3357.27
499.71768	3973.77
499.74872	5309.04
499.77972	7054.9
499.81076	8132.19
499.8418	10571.5
499.87283	17120.7
499.90387	23066.8
499.93488	24255.5
499.96594	20144.3
499.99698	14497.3
500.02802	10982.1
500.05905	8919.29
500.09009	7222.76
500.12115	5807.77
500.15219	5335.02
500.18323	4997.55
500.21429	4575.65
500.24533	4013.09
500.2764	3500.02
500.30746	3041.16
500.33853	2512.33
500.36957	2305.43
500.40063	2315.93
500.4317	2517.02
500.46277	2668.4
500.49384	2581.47
500.52493	2239.8
500.556	1912.79
500.58707	1793.56
500.61816	1903.09
500.64923	2176.4
500.6803	2117.81
500.7114	1957.26
500.74249	1961.87
500.77356	1767.72
500.80466	1572.83
500.83575	1507.42
500.86685	1298.4
500.89795	1176.95
500.92905	1433.8
500.96014	1807.07
500.99124	1825.02
501.02234	1886.16
501.05344	1711.28
501.08453	1534.16
501.11566	1701.89
501.14676	1793.14
501.17789	2087.74
501.20898	2081.34
501.24011	1882.68
501.27124	1982.13
501.30234	2238.15
501.33347	2185.51
501.36459	1856.21
501.39572	1984.51
501.42685	1880.86
501.45798	1721.93
501.48911	1723.52
501.52026	1719.58
501.55139	1824.34
501.58252	2025.69
501.61368	1842.95
501.64481	1863.96
501.67596	2001.03
501.70709	2214.14
501.73825	2525.3
501.76938	2405.62
501.80054	2284.32
501.8317	2258.2
501.86285	1998.52
501.89401	1946.86
501.92517	1945.11
501.95633	1951.2
501.98749	2075.57
502.01868	2135.75
502.04984	2124.03
502.08099	2421.41
502.11218	2372.58
502.14334	2335.9
502.17453	2764.96
502.20569	3216.46
502.23688	3547.45
502.26807	3277.43
502.29922	3046.01
502.33041	3060.21
502.3616	2920.79
502.39279	2497.48
502.42398	2583.14
502.45517	2801.65
502.48639	2555.56
502.51758	2403.33
502.54877	2249.34
502.57999	2300.66
502.61118	2191.01
502.6424	2293.62
502.67358	2583.76
502.7048	2980.54
502.73599	3285.8
502.76721	3033
502.79843	2959.12
502.82965	3159.6
502.86087	3314.9
502.89209	3307.21
502.92331	3171.08
502.95453	3386.36
502.98575	3546.91
503.017	3074.95
503.04822	2801.01
503.07944	2787.47
503.11069	3089.98
503.14191	3119.7
503.17316	3025.53
503.20441	3240.46
503.23563	3248.49
503.26688	2856.65
503.29813	2660.73
503.32938	2762.75
503.36063	2718.6
503.39188	2623.66
503.42313	2949.72
503.45438	3695.04
503.48563	4129.91
503.51691	3788.57
503.54816	3315.59
503.57944	2991.05
503.61069	2977.27
503.64197	3323.84
503.67322	3353.96
503.7045	3431.57
503.73578	3781.15
503.76706	4105.31
503.79831	4442.37
503.82959	4946.57
503.86087	5547.45
503.89215	5709.28
503.92346	6094.08
503.95474	6770.48
503.98602	7434.18
504.0173	8517.26
504.04861	8242.58
504.0799	7034.59
504.11121	6420.51
504.14249	5943.06
504.1738	5407.27
504.20511	5124.46
504.23639	4441.29
504.2677	4419.21
504.29901	4914.04
504.33032	4028.17
504.36163	3350.77
504.39294	3027.05
504.42429	3298.89
504.4556	3838.54
504.48691	3568.28
504.51822	3796.79
504.54956	4302.49
504.58087	4050.58
504.61221	3585.08
504.64352	3807.95
504.67487	3775.75
504.70621	3418.56
504.73755	3000.93
504.76889	2725.99
504.80023	2504.71
504.83157	2391.02
504.86292	2461.17
504.89426	2387.91
504.9256	2956.73
504.95694	3289.51
504.98828	3994.15
505.01965	3458.95
505.05099	2968.14
505.08237	2986.56
505.11371	2549.7
505.14508	2614.91
505.17645	2635.02
505.20782	2814.09
505.23917	2651.41
505.27054	2921.18
505.30191	3341.65
505.33328	3498.4
505.36465	3628.38
505.39603	3426.08
505.42743	3727.57
505.4588	3434.9
505.49017	3459.67
505.52158	3715.42
505.55295	4391.17
505.58435	5074.85
505.61572	5103.08
505.64713	4566.46
505.67853	4114.42
505.70993	3737.6
505.7413	3274.17
505.77271	2756.17
505.80411	2835.13
505.83551	3026.94
505.86694	3230.56
505.89835	3241.5
505.92975	3340.42
505.96115	3401
505.99258	3569.85
506.02399	3500.31
506.05542	3421.68
506.08682	3447.7
506.11826	3609.76
506.14969	3452.78
506.18109	3198.09
506.21252	3149.03
506.24396	3540.59
506.27539	3856.86
506.30682	3453.71
506.33826	3078.4
506.36969	2877.68
506.40115	3046.16
506.43259	3377.2
506.46402	3560
506.49548	3910.19
506.52692	3703.67
506.55838	3739.79
506.58981	3868.32
506.62128	3797.16
506.65274	3663.12
506.68417	3308.36
506.71564	2874.11
506.7471	2547.87
506.77856	2567.05
506.81003	2874.17
506.84149	3201.37
506.87299	3428.4
506.90445	3119.18
506.93591	2813.56
506.96738	3191.61
506.99887	3073.87
507.03033	2741.33
507.06183	2632.17
507.09332	3075.8
507.12479	3262.82
507.15628	3233.27
507.18777	3377.48
507.21927	3547.81
507.25076	3024.08
507.28226	2862.39
507.31375	2700.39
507.34525	3209
507.37674	2840.15
507.40826	2879.72
507.43976	3039.15
507.47125	3103.88
507.50278	3327.74
507.53427	3475.43
507.5658	3788.26
507.59732	3388.74
507.62881	3423.58
507.66034	3358.47
507.69186	3010.98
507.72339	3083.81
507.75491	3236.1
507.78644	2870.86
507.81796	2717.96
507.84949	2782.9
507.88104	3037.19
507.91257	3146.39
507.94409	3145.13
507.97565	3120.98
508.00717	2954.1
508.03873	3155.11
508.07025	3687.42
508.10181	3674.36
508.13336	2964.24
508.16492	2745.01
508.19647	2799.59
508.22803	3005.53
508.25958	3179.31
508.29114	3131.67
508.32269	3085.77
508.35425	3150.46
508.3858	3327.82
508.41739	3138.06
508.44894	2859.77
508.48053	2951.26
508.51208	3283.63
508.54367	3537.37
508.57523	3190.06
508.60681	3382.27
508.6384	3772.86
508.66998	2954.99
508.70157	2417.97
508.73315	2189.66
508.76474	2270.64
508.79633	2325.47
508.82791	2507.54
508.8595	2724.47
508.89111	2896.39
508.9227	2394.8
508.95432	2681
508.9859	2715.53
509.01752	2471.1
509.0491	2644.02
509.08072	2803.52
509.11234	2458.26
509.14395	2582.97
509.17557	2677.59
509.20715	2838.55
509.2388	2818.12
509.27042	2726.23
509.30203	2835.6
509.33365	2839.08
509.36526	2749.11
509.39691	3177.45
509.42853	3230.23
509.46017	2990.91
509.49179	3292.53
509.52344	3234.16
509.55505	3123.61
509.5867	3067.48
509.61835	2943.86
509.64999	2642.47
509.68164	2493.81
509.71329	1500.32
509.74493	1545.28
509.77658	1382.17
509.80823	1249.05
509.83987	1300.94
509.87155	1382.39
509.9032	1289.64
509.93488	1332.83
509.96652	1378.2
509.9982	1065.46
510.02985	-22.0837
510.06152	37.379
510.0932	125.919
510.12488	273.506
510.15656	219.616
510.18823	93.0375
510.21991	198.08
510.25159	328.536
510.28326	118.047
510.31494	179.893
510.34662	156.16
510.37833	287.95
510.41	249.338
510.44171	189.411
510.47339	55.586
510.5051	335.609
510.5368	210.891
510.56848	290.191
510.60019	483.8
510.6319	357.169
510.6636	352.484
510.69531	303.763
510.72702	263.884
510.75873	202.533
510.79047	87.2765
510.82217	99.8864
510.85388	260.962
510.88562	386.757
510.91733	368.375
510.94907	342.033
510.98077	288.28
511.01251	379.881
511.04425	352.543
511.07596	413.487
511.1077	550.645
511.13943	626.683
511.17117	716.66
511.20291	655.313
511.23465	651.496
511.26639	738.503
511.29816	578.956
511.3299	493.373
511.36163	607.789
511.3934	637.932
511.42514	494.89
511.45691	332.703
511.48868	613.488
511.52042	570.167
511.55219	479.44
511.58395	367.772
511.61572	529.145
511.64749	612.058
511.67926	877.659
511.71103	949.956
511.7428	743.86
511.77457	660.477
511.80637	773.732
511.83813	574.403
511.8699	846.674
511.9017	976.875
511.93347	1269.69
511.96527	1079.97
511.99707	901.724
512.02887	849.192
512.06067	792.094
512.09247	994.146
512.12421	1221.18
512.15607	1541.46
512.18787	1785.35
512.21967	1698.64
512.25146	1676.05
512.28326	1709.97
512.31506	1293.2
512.34686	1612.71
512.37866	1773.24
512.41052	1974.35
512.44232	2524.91
512.47412	2466.46
512.50598	2445.54
512.53778	2121.92
512.56958	2115.16
512.60144	2292.43
512.63324	2870.3
512.6651	2737.33
512.69696	2710.16
512.72876	3070.88
512.76062	3075.07
512.79242	3009.09
512.82428	3035.73
512.85614	2877.86
512.888	2729.51
512.9198	3011.23
512.95166	3005.75
512.98352	3679.11
513.01538	3552.35
513.04724	3038.97
513.0791	3070.1
513.11096	2935.33
513.14282	3022.82
513.17468	2526.89
513.20654	2930.32
513.2384	2529.19
513.27026	2712.18
513.30212	2699.57
513.33398	2742.94
513.36591	3141.83
513.39777	2847.29
513.42963	2482.38
513.46155	2203.4
513.49341	2210.3
513.52527	2107.98
513.55719	2195.86
513.58905	2010.63
513.62097	2114.41
513.65283	1805.79
513.68475	1704.44
513.71667	1745.01
513.74854	1905.61
513.78046	1914.74
513.81232	1568.29
513.84424	1285.65
513.87616	1260.38
513.90808	1293.5
513.94	1501.89
513.97186	1775.46
514.00378	2088.11
514.03571	2250.43
514.06763	2307.24
514.09955	2019.31
514.13147	1965.61
514.16339	1920.28
514.19531	1993.96
514.22729	2546.78
514.25922	2626.04
514.29114	2386.27
514.32306	2374.6
514.35498	2641.89
514.38696	2524.64
514.41888	2224.79
514.45081	2426.15
514.48279	2421.39
514.51471	2452.9
514.54669	2286.96
514.57861	2603.21
514.6106	2735.48
514.64252	2643.85
514.6745	2383.78
514.70642	2453.56
514.7384	2792.22
514.77039	2997.4
514.80231	3059.66
514.83429	3277.64
514.86627	3225.39
514.89825	3094.99
514.93018	3272.78
514.96216	3690.11
514.99414	3869.81
515.02612	3968.45
515.05811	3802.04
515.09009	4084.44
515.12207	4321.07
515.15405	4640.61
515.18604	4351.65
515.21802	4083.01
515.25006	4051.21
515.28204	3686.56
515.31403	3332.11
515.34601	3044.83
515.37805	2835.55
515.41003	2760.57
515.44202	2904.19
515.47406	2780.57
515.50604	2440.47
515.53809	2710
515.57007	3035.01
515.60211	2965.51
515.63409	2941.73
515.66614	3062.39
515.69812	2578.59
515.73016	2271.02
515.76221	2392.99
515.79419	2434.57
515.82623	2477.5
515.85828	2858.63
515.89032	2869.21
515.92236	2848.28
515.95441	3139.38
515.98639	3034.34
516.01843	2918.17
516.05048	3024.87
516.08252	2786.34
516.11456	2919.25
516.14667	3032.36
516.17871	2867.88
516.21075	3065.22
516.2428	3193
516.27484	3250.22
516.30688	3484.03
516.33899	3480.11
516.37103	3308.05
516.40308	3431.92
516.43518	3574.97
516.46722	3220.4
516.49933	3327.67
516.53137	4463.54
516.56348	4577.31
516.59552	4068.81
516.62762	3987.14
516.65967	4383.62
516.69177	5367.69
516.72388	6535.11
516.75592	7105.51
516.78802	8359.85
516.82013	9864.48
516.85223	13487.5
516.88428	14628.4
516.91638	19099.2
516.94849	25212.8
516.98059	33014.3
517.0127	32584.8
517.0448	27337.3
517.0769	18465.7
517.10901	14269.3
517.14111	9671.87
517.17322	9669.31
517.20538	8177.67
517.23749	8089.34
517.26959	6822.71
517.3017	5716.29
517.33386	4866.9
517.36597	4715.2
517.39807	4953.94
517.43024	5218.96
517.46234	4933.91
517.49451	3976.42
517.52661	3811.31
517.55878	4162.02
517.59088	4611.75
517.62305	3840.13
517.65515	3550.14
517.68732	2907.43
517.71948	3132.53
517.75159	3097.11
517.78375	2869.3
517.81592	3627.77
517.84808	3886.51
517.88025	4036.45
517.91241	3785.78
517.94452	3868.65
517.97668	4086.22
518.00885	3961.17
518.04102	3525.98
518.07318	3623.73
518.10541	4323.01
518.13757	4814.71
518.16974	4778.63
518.2019	4988.72
518.23407	5380.89
518.26624	5092.74
518.29846	5086.45
518.33063	5267.2
518.36279	5508.47
518.39502	5327.7
518.42719	5323.53
518.45941	5673.96
518.49158	6641.34
518.5238	7667.25
518.55597	8503.04
